rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenlim,pl_orbincl,pl_orbincllim,pl_bmassj,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjlim,pl_dens,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefflim,st_teffblend,st_mass,st_masslim,st_massblend,st_rad,st_radlim,st_radblend,TEFF_COLOR,PL_TYPE,PA
     305,       21861,c,Direct Imaging,           3,      15440.3,       0,      14.3239,       0,      0.00000,       0,      63.6063,       0,   0.00744399,       0,Mass,     0.118869,       0, , ,       0,       0,       0,       0,04h42m03.48s,      70.5145,-37d08m39.5s,     -37.1443,      27.6549,       0,      5.04000,       0,       0,       0,V (Johnson),      6766.40,       0,       0,      1.64456,       0,       0,      1.84072,       0,       0, ,Cold_Earth,      153.967
     306,       22122,a,Direct Imaging,           3,      27.9112,       0,     0.164974,       0,      0.00000,       0,     -136.917,       0,   0.00710617,       0,Mass,     0.117042,       0, , ,       0,       0,       0,       0,04h45m38.58s,      71.4108,-50d04m27.2s,     -50.0742,      20.4499,       0,      7.58000,       0,       0,       0,V (Johnson),      5102.00,       0,       0,     0.768903,       0,       0,     0.772315,       0,       0, ,Hot_Earth,      300.922
     307,       22122,b,Direct Imaging,           3,      1278.77,       0,      2.11231,       0,      0.00000,       0,     -132.752,       0,   0.00597916,       0,Mass,     0.110496,       0, , ,       0,       0,       0,       0,04h45m38.58s,      71.4108,-50d04m27.2s,     -50.0742,      20.4499,       0,      7.58000,       0,       0,       0,V (Johnson),      5102.00,       0,       0,     0.768903,       0,       0,     0.772315,       0,       0, ,Cold_Earth,      300.922
     308,       22122,c,Direct Imaging,           3,      276.183,       0,     0.760376,       0,      0.00000,       0,     -136.221,       0,    0.0146881,       0,Mass,     0.167150,       0, , ,       0,       0,       0,       0,04h45m38.58s,      71.4108,-50d04m27.2s,     -50.0742,      20.4499,       0,      7.58000,       0,       0,       0,V (Johnson),      5102.00,       0,       0,     0.768903,       0,       0,     0.772315,       0,       0, ,Warm_Neptune,      300.922
     309,       22263,a,Direct Imaging,           3,      488.985,       0,      1.21011,       0,      0.00000,       0,      116.092,       0,  0.000768739,       0,Mass,    0.0557688,       0, , ,       0,       0,       0,       0,04h47m36.29s,      71.9012,-16d56m04.0s,     -16.9345,      13.3156,       0,      5.49000,       0,       0,       0,V (Johnson),      5777.40,       0,       0,     0.988710,       0,       0,     0.962476,       0,       0, ,Warm_Earth,      297.238
     310,       22263,b,Direct Imaging,           3,      611.827,       0,      1.40513,       0,      0.00000,       0,      114.794,       0,   0.00155397,       0,Mass,    0.0705147,       0, , ,       0,       0,       0,       0,04h47m36.29s,      71.9012,-16d56m04.0s,     -16.9345,      13.3156,       0,      5.49000,       0,       0,       0,V (Johnson),      5777.40,       0,       0,     0.988710,       0,       0,     0.962476,       0,       0, ,Warm_Earth,      297.238
     311,       22263,c,Direct Imaging,           3,      183.437,       0,     0.629439,       0,      0.00000,       0,      116.228,       0,    0.0146999,       0,Mass,     0.167227,       0, , ,       0,       0,       0,       0,04h47m36.29s,      71.9012,-16d56m04.0s,     -16.9345,      13.3156,       0,      5.49000,       0,       0,       0,V (Johnson),      5777.40,       0,       0,     0.988710,       0,       0,     0.962476,       0,       0, ,Hot_Neptune,      297.238
     312,       22336,a,Direct Imaging,           2,      23.3377,       0,     0.177115,       0,      0.00000,       0,     -19.7008,       0,   0.00533420,       0,Mass,     0.106371,       0, , ,       0,       0,       0,       0,04h48m36.38s,      72.1516,-05d40m26.6s,     -5.67405,      26.5041,       0,      5.77000,       0,       0,       0,V (Johnson),      5780.70,       0,       0,      1.36091,       0,       0,      1.68200,       0,       0, ,Hot_Earth,      36.4223
     313,       22336,b,Direct Imaging,           2,      513.582,       0,      1.39088,       0,      0.00000,       0,     -20.9083,       0,    0.0951995,       0,Mass,     0.406130,       0, , ,       0,       0,       0,       0,04h48m36.38s,      72.1516,-05d40m26.6s,     -5.67405,      26.5041,       0,      5.77000,       0,       0,       0,V (Johnson),      5780.70,       0,       0,      1.36091,       0,       0,      1.68200,       0,       0, ,Warm_Jupiter,      36.4223
     314,       22451,a,Direct Imaging,           6,      20.9856,       0,     0.134512,       0,      0.00000,       0,      66.6471,       0,   0.00389793,       0,Mass,    0.0958097,       0, , ,       0,       0,       0,       0,04h49m52.33s,      72.4680,-35d06m27.5s,     -35.1076,      17.9888,       0,      7.49000,       0,       0,       0,V (Johnson),      5044.80,       0,       0,     0.737260,       0,       0,     0.735435,       0,       0, ,Hot_Earth,      3.98491
     315,       22451,b,Direct Imaging,           6,      93.1515,       0,     0.363307,       0,      0.00000,       0,      66.4623,       0,   0.00439624,       0,Mass,    0.0997299,       0, , ,       0,       0,       0,       0,04h49m52.33s,      72.4680,-35d06m27.5s,     -35.1076,      17.9888,       0,      7.49000,       0,       0,       0,V (Johnson),      5044.80,       0,       0,     0.737260,       0,       0,     0.735435,       0,       0, ,Hot_Earth,      3.98491
     316,       22451,c,Direct Imaging,           6,      353.061,       0,     0.883175,       0,      0.00000,       0,      66.6581,       0,   0.00484676,       0,Mass,     0.103026,       0, , ,       0,       0,       0,       0,04h49m52.33s,      72.4680,-35d06m27.5s,     -35.1076,      17.9888,       0,      7.49000,       0,       0,       0,V (Johnson),      5044.80,       0,       0,     0.737260,       0,       0,     0.735435,       0,       0, ,Warm_Earth,      3.98491
     317,       22451,d,Direct Imaging,           6,      492.330,       0,      1.10234,       0,      0.00000,       0,      67.5867,       0,   0.00337019,       0,Mass,    0.0912745,       0, , ,       0,       0,       0,       0,04h49m52.33s,      72.4680,-35d06m27.5s,     -35.1076,      17.9888,       0,      7.49000,       0,       0,       0,V (Johnson),      5044.80,       0,       0,     0.737260,       0,       0,     0.735435,       0,       0, ,Cold_Earth,      3.98491
     318,       22451,e,Direct Imaging,           6,      34.0786,       0,     0.185838,       0,      0.00000,       0,      69.2877,       0,    0.0190700,       0,Mass,     0.194043,       0, , ,       0,       0,       0,       0,04h49m52.33s,      72.4680,-35d06m27.5s,     -35.1076,      17.9888,       0,      7.49000,       0,       0,       0,V (Johnson),      5044.80,       0,       0,     0.737260,       0,       0,     0.735435,       0,       0, ,Hot_Neptune,      3.98491
     319,       22451,f,Direct Imaging,           6,      2710.64,       0,      3.43712,       0,      0.00000,       0,      70.5567,       0,     0.874637,       0,Mass,     0.850351,       0, , ,       0,       0,       0,       0,04h49m52.33s,      72.4680,-35d06m27.5s,     -35.1076,      17.9888,       0,      7.49000,       0,       0,       0,V (Johnson),      5044.80,       0,       0,     0.737260,       0,       0,     0.735435,       0,       0, ,Cold_Jupiter,      3.98491
     320,       23311,a,Direct Imaging,           7,      5.69356,       0,    0.0559242,       0,      0.00000,       0,      15.0691,       0,   0.00815542,       0,Mass,     0.122541,       0, , ,       0,       0,       0,       0,05h00m49.00s,      75.2042,-05d45m13.2s,     -5.75367,      8.81368,       0,      6.22000,       0,       0,       0,V (Johnson),      4749.90,       0,       0,     0.719801,       0,       0,     0.820012,       0,       0, ,Hot_Earth,      192.274
     321,       23311,b,Direct Imaging,           7,      49.1618,       0,     0.235376,       0,      0.00000,       0,      18.0369,       0,   0.00279690,       0,Mass,    0.0857743,       0, , ,       0,       0,       0,       0,05h00m49.00s,      75.2042,-05d45m13.2s,     -5.75367,      8.81368,       0,      6.22000,       0,       0,       0,V (Johnson),      4749.90,       0,       0,     0.719801,       0,       0,     0.820012,       0,       0, ,Hot_Earth,      192.274
     322,       23311,c,Direct Imaging,           7,      5.63570,       0,    0.0555447,       0,      0.00000,       0,      16.1307,       0,  0.000394364,       0,Mass,    0.0446441,       0, , ,       0,       0,       0,       0,05h00m49.00s,      75.2042,-05d45m13.2s,     -5.75367,      8.81368,       0,      6.22000,       0,       0,       0,V (Johnson),      4749.90,       0,       0,     0.719801,       0,       0,     0.820012,       0,       0, ,Hot_Earth,      192.274
     323,       23311,d,Direct Imaging,           7,      5504.87,       0,      5.46817,       0,      0.00000,       0,      18.6922,       0,   0.00326585,       0,Mass,    0.0903227,       0, , ,       0,       0,       0,       0,05h00m49.00s,      75.2042,-05d45m13.2s,     -5.75367,      8.81368,       0,      6.22000,       0,       0,       0,V (Johnson),      4749.90,       0,       0,     0.719801,       0,       0,     0.820012,       0,       0, ,Cold_Earth,      192.274
     324,       23311,e,Direct Imaging,           7,      14.5881,       0,     0.104715,       0,      0.00000,       0,      17.1322,       0,    0.0239958,       0,Mass,     0.221267,       0, , ,       0,       0,       0,       0,05h00m49.00s,      75.2042,-05d45m13.2s,     -5.75367,      8.81368,       0,      6.22000,       0,       0,       0,V (Johnson),      4749.90,       0,       0,     0.719801,       0,       0,     0.820012,       0,       0, ,Hot_Neptune,      192.274
     325,       23311,f,Direct Imaging,           7,      228.702,       0,     0.655930,       0,      0.00000,       0,      17.4791,       0,    0.0350301,       0,Mass,     0.274667,       0, , ,       0,       0,       0,       0,05h00m49.00s,      75.2042,-05d45m13.2s,     -5.75367,      8.81368,       0,      6.22000,       0,       0,       0,V (Johnson),      4749.90,       0,       0,     0.719801,       0,       0,     0.820012,       0,       0, ,Warm_Neptune,      192.274
     326,       23311,g,Direct Imaging,           7,      149.794,       0,     0.494698,       0,      0.00000,       0,      15.3888,       0,    0.0123530,       0,Mass,     0.151404,       0, , ,       0,       0,       0,       0,05h00m49.00s,      75.2042,-05d45m13.2s,     -5.75367,      8.81368,       0,      6.22000,       0,       0,       0,V (Johnson),      4749.90,       0,       0,     0.719801,       0,       0,     0.820012,       0,       0, ,Warm_Neptune,      192.274
     327,       23437,a,Direct Imaging,           2,      430.592,       0,      1.07224,       0,      0.00000,       0,      72.0238,       0,    0.0336425,       0,Mass,     0.268396,       0, , ,       0,       0,       0,       0,05h02m17.06s,      75.5711,-56d04m49.9s,     -56.0805,      22.2519,       0,      7.02000,       0,       0,       0,V (Johnson),      5764.20,       0,       0,     0.886994,       0,       0,     0.798843,       0,       0, ,Warm_Neptune,      47.4299
     328,       23437,b,Direct Imaging,           2,      204.791,       0,     0.653311,       0,      0.00000,       0,      74.2472,       0,    0.0314318,       0,Mass,     0.258172,       0, , ,       0,       0,       0,       0,05h02m17.06s,      75.5711,-56d04m49.9s,     -56.0805,      22.2519,       0,      7.02000,       0,       0,       0,V (Johnson),      5764.20,       0,       0,     0.886994,       0,       0,     0.798843,       0,       0, ,Warm_Neptune,      47.4299
     329,       23482,a,Direct Imaging,           2,      62.4910,       0,     0.350017,       0,      0.00000,       0,     -150.670,       0,   0.00842980,       0,Mass,     0.123900,       0, , ,       0,       0,       0,       0,05h02m48.69s,      75.7029,-49d09m05.1s,     -49.1514,      26.1849,       0,      5.37000,       0,       0,       0,V (Johnson),      6627.50,       0,       0,      1.46492,       0,       0,      1.55515,       0,       0, ,Hot_Earth,      230.678
     330,       23482,b,Direct Imaging,           2,      3084.05,       0,      4.70932,       0,      0.00000,       0,     -151.562,       0,   0.00142447,       0,Mass,    0.0684988,       0, , ,       0,       0,       0,       0,05h02m48.69s,      75.7029,-49d09m05.1s,     -49.1514,      26.1849,       0,      5.37000,       0,       0,       0,V (Johnson),      6627.50,       0,       0,      1.46492,       0,       0,      1.55515,       0,       0, ,Cold_Earth,      230.678
     331,       23484,a,Direct Imaging,           4,      165.957,       0,     0.633696,       0,      0.00000,       0,      104.422,       0,  0.000763375,       0,Mass,    0.0556388,       0, , ,       0,       0,       0,       0,05h02m50.44s,      75.7102,+66d49m22.7s,      66.8230,      27.9486,       0,      6.20000,       0,       0,       0,V (Johnson),      6244.20,       0,       0,      1.23262,       0,       0,      1.26017,       0,       0, ,Hot_Earth,      119.488
     332,       23484,b,Direct Imaging,           4,      15.7861,       0,     0.132048,       0,      0.00000,       0,      106.325,       0,  0.000619260,       0,Mass,    0.0518907,       0, , ,       0,       0,       0,       0,05h02m50.44s,      75.7102,+66d49m22.7s,      66.8230,      27.9486,       0,      6.20000,       0,       0,       0,V (Johnson),      6244.20,       0,       0,      1.23262,       0,       0,      1.26017,       0,       0, ,Hot_Earth,      119.488
